time, entropy, l2sq_to_equi_r, l2sq_to_equi_b
0.0, 5.852719492589668, 0.39154780568327885, 0.3272188923755554
0.05, 5.664310020810696, 0.3879030878419699, 0.31720318676020864
0.1, 5.50659397581455, 0.3866898365802304, 0.3095666240983241
0.15000000000000002, 5.368344037159991, 0.38642285639591506, 0.303254129567504
0.2, 5.244677779901118, 0.38660668965990785, 0.2979142461533012
0.25, 5.132703161745124, 0.3869493732226645, 0.29334629029949044
0.3, 5.030399902322703, 0.3872717213907566, 0.2894150504495967
0.35, 4.936266968964421, 0.3874788997026542, 0.28602096259346366
0.39999999999999997, 4.849164290442387, 0.38753862736137773, 0.28308607622520604
0.44999999999999996, 4.768218447702693, 0.3874604433291207, 0.28054669703908525
0.49999999999999994, 4.6927558759998345, 0.38727803953152357, 0.27834932565243553
0.5499999999999999, 4.622252541339071, 0.3870361951057538, 0.2764483034351427
0.6, 4.556295869885081, 0.3867822244845178, 0.274804365326488
0.65, 4.494556310461003, 0.38656096130574535, 0.273383686503915
0.7000000000000001, 4.436766346015857, 0.38641213787110873, 0.2721571966040418
0.7500000000000001, 4.3827050235707, 0.38636918283641575, 0.2711000238473315
0.8000000000000002, 4.332186302982588, 0.38645869527777077, 0.2701909786390176
0.8500000000000002, 4.2850497674794745, 0.3867000810209795, 0.2694120205716939
0.9000000000000002, 4.2411525248704836, 0.38710505025232705, 0.2687476852867078
0.9500000000000003, 4.200361483627031, 0.38767688126890515, 0.2681844799972421
1.0000000000000002, 4.162545625211722, 0.38840955472328154, 0.2677102858628726
1.0500000000000003, 4.127568400000501, 0.3892870410100405, 0.2673138267813338
1.1000000000000003, 4.095280888380667, 0.39028314501908395, 0.2669842711268887
1.1500000000000004, 4.0655167652177395, 0.39136232690073325, 0.26671101969618355
1.2000000000000004, 4.038090208260908, 0.3924817804270844, 0.26648369845136305
1.2500000000000004, 4.012797547181378, 0.3935947574063737, 0.26629232656103347
1.3000000000000005, 3.98942265905848, 0.394654743940933, 0.26612758623897736
1.3500000000000005, 3.9677451240286743, 0.39561976112467717, 0.265981100611587
1.4000000000000006, 3.9475493936336323, 0.3964559379867521, 0.2658456388855429
1.4500000000000006, 3.9286330670290157, 0.39713967405777373, 0.2657152065507398
1.5000000000000007, 3.910812869893236, 0.39765811601437284, 0.2655850218582677
1.5500000000000007, 3.8939277890238086, 0.39800813789213035, 0.26545140930530786
1.6000000000000008, 3.8778396125753174, 0.3981943424653916, 0.26531164946283653
1.6500000000000008, 3.8624315900969908, 0.39822669443028735, 0.2651638175650712
1.7000000000000008, 3.8476060266753382, 0.3981182853527023, 0.265006630758422
1.7500000000000009, 3.8332814860508044, 0.39788352339079525, 0.2648393130610764
1.800000000000001, 3.819390050593567, 0.3975368422324538, 0.2646614804056873
1.850000000000001, 3.80587487550058, 0.3970918895769877, 0.26447304498138874
1.900000000000001, 3.7926881238988397, 0.39656109273257095, 0.26427413695168284
1.950000000000001, 3.7797892809431963, 0.3959554877994055, 0.2640650413591121
2.000000000000001, 3.7671438029965034, 0.39528471492648837, 0.26384614806339274
2.0500000000000007, 3.754722044672693, 0.3945571069766339, 0.26361791268925167
2.1000000000000005, 3.74249840806513, 0.39377982259610095, 0.26338082672862867
2.1500000000000004, 3.730450666168499, 0.3929589933003145, 0.2631353951348187
2.2, 3.7185594216470075, 0.3920998672893045, 0.26288211995293936
2.25, 3.706807670569693, 0.39120694122894867, 0.2626214887398078
2.3, 3.6951804477817918, 0.39028407642374635, 0.2623539667259741
2.3499999999999996, 3.6836645361334353, 0.3893345987623311, 0.2620799918556124
2.3999999999999995, 3.672248226033085, 0.38836138336228126, 0.2617999720018782
2.4499999999999993, 3.6609211149921648, 0.3873669255405081, 0.2615142837948526
2.499999999999999, 3.64967393922395, 0.3863533999540922, 0.2612232726168411
2.549999999999999, 3.638498431155894, 0.3853227097187428, 0.2609272534172993
2.5999999999999988, 3.6273871980662458, 0.38427652715135147, 0.2606265120793218
2.6499999999999986, 3.6163336180795547, 0.38321632757518, 0.26032130713390095
2.6999999999999984, 3.6053317505371085, 0.3821434174120106, 0.2600118716694469
2.7499999999999982, 3.5943762583588934, 0.38105895758544067, 0.2596984153245255
2.799999999999998, 3.5834623404793082, 0.37996398308221874, 0.259381126283396
2.849999999999998, 3.572585672802441, 0.37885941936640277, 0.25906017321835023
2.8999999999999977, 3.561742356407619, 0.37774609621336014, 0.25873570714152977
2.9499999999999975, 3.550928871962378, 0.37662475942475526, 0.2584078631429293
2.9999999999999973, 3.540142039478846, 0.37549608079885277, 0.2580767620017641
3.049999999999997, 3.5293789826938236, 0.37436066665970713, 0.25774251166596407
3.099999999999997, 3.5186370974681718, 0.37321906519143666, 0.25740520859997096
3.149999999999997, 3.5079140236951845, 0.37207177277744796, 0.2570649390047509
3.1999999999999966, 3.497207620283849, 0.3709192395070894, 0.25672177991637934
3.2499999999999964, 3.486515942846073, 0.3697618739821369, 0.25637580019105954
3.2999999999999963, 3.475837223768606, 0.36860004753129333, 0.25602706138524195
3.349999999999996, 3.465169854393638, 0.36743409792144316, 0.25567561853978604
3.399999999999996, 3.454512369068731, 0.36626433263868496, 0.25532152087705895
3.4499999999999957, 3.4438634308566045, 0.3650910317995686, 0.2549648124195403
3.4999999999999956, 3.433221818722187, 0.3639144507427446, 0.2546055325380519
3.5499999999999954, 3.4225864160357276, 0.36273482234299337, 0.25424371643715965
3.599999999999995, 3.4119562002504717, 0.36155235908288746, 0.25387939558469325
3.649999999999995, 3.401330233629615, 0.36036725491190863, 0.2535125980917171
3.699999999999995, 3.3907076549116115, 0.35917968691836655, 0.2531433490486595
3.7499999999999947, 3.3800876718154944, 0.35798981683579223, 0.252771670822746
3.7999999999999945, 3.3694695542986675, 0.35679779240247755, 0.25239758332130396
3.8499999999999943, 3.3588526284893745, 0.35560374859029753, 0.2520211042250328
3.899999999999994, 3.3482362712242795, 0.35440780871685074, 0.25164224919483175
3.949999999999994, 3.337619905129341, 0.3532100854532124, 0.25126103205538053
3.999999999999994, 3.3270029941884447, 0.35201068173805383, 0.2508774649582776
4.049999999999994, 3.3163850397504144, 0.3508096916076608, 0.2504915585272018
4.099999999999993, 3.3057655769298955, 0.3496072009502486, 0.250103321987265
