time, entropy, l2sq_to_equi_r, l2sq_to_equi_b
0.0, 5.913977739247139, 0.39135741116578837, 0.32713415583299094
0.05, 5.728309899488329, 0.38616165532813124, 0.3160537129725305
0.1, 5.569349344960811, 0.3829427048345234, 0.30764862743508187
0.15000000000000002, 5.427759757897984, 0.3802767361081548, 0.30071616872929097
0.2, 5.299578989346798, 0.37778704280005254, 0.29481316001240093
0.25, 5.18231031572543, 0.37537255302098954, 0.2896778743449849
0.3, 5.074213290876213, 0.3730293899960458, 0.28513437483515913
0.35, 4.97402541922381, 0.3707852500535679, 0.28105784764889336
0.39999999999999997, 4.88080166794325, 0.3686721839558132, 0.2773571229606974
0.44999999999999996, 4.79381156847061, 0.3667158502738978, 0.2739645116084722
0.49999999999999994, 4.712471514454763, 0.3649321158255555, 0.2708293306395971
0.5499999999999999, 4.636299656806918, 0.36332684658824776, 0.2679134516626796
0.6, 4.564885525001961, 0.36189700184140944, 0.26518805022298353
0.65, 4.4978693772993905, 0.3606321914531962, 0.262631139438876
0.7000000000000001, 4.43492808241919, 0.35951632779494297, 0.2602256680238965
0.7500000000000001, 4.375765463837314, 0.3585292111545869, 0.2579580567909496
0.8000000000000002, 4.3201057484086505, 0.357647977684142, 0.2558170913854928
0.8500000000000002, 4.267689210684966, 0.3568483786080748, 0.2537931088755179
0.9000000000000002, 4.21826938963914, 0.3561058778540895, 0.25187742517051465
0.9500000000000003, 4.171611435754615, 0.3553965648397048, 0.25006195551742755
1.0000000000000002, 4.127491262214082, 0.3546978850276109, 0.24833898457867254
1.0500000000000003, 4.085695249595469, 0.35398919520964467, 0.24670104713577815
1.1000000000000003, 4.046020305786062, 0.35325215417802847, 0.24514088566192782
1.1500000000000004, 4.008274122468767, 0.3524709627809155, 0.24365145675936875
1.2000000000000004, 3.972275502852215, 0.35163247030717837, 0.2422259644195691
1.2500000000000004, 3.9378546654699456, 0.35072616651005417, 0.24085790382194278
1.3000000000000005, 3.9048534568562396, 0.3497440801251842, 0.2395411045708803
1.3500000000000005, 3.873125431431801, 0.3486806052848375, 0.23826976662106977
1.4000000000000006, 3.842535779173791, 0.3475322767124322, 0.23703848553435813
1.4500000000000006, 3.81296109978594, 0.34629751307278966, 0.23584226615197507
1.5000000000000007, 3.78428903565077, 0.34497634554615436, 0.23467652535538025
1.5500000000000007, 3.7564177848305422, 0.34357014585549417, 0.2335370854855012
1.6000000000000008, 3.7292555202116437, 0.34208136489839863, 0.23242016037103683
1.6500000000000008, 3.702719742287694, 0.3405132900850516, 0.23132233594897667
1.7000000000000008, 3.676736591920383, 0.3388698266753738, 0.23024054728436313
1.7500000000000009, 3.6512401465731603, 0.3371553059843313, 0.2291720535172016
1.800000000000001, 3.626171719745661, 0.3353743213577164, 0.22811441195454948
1.850000000000001, 3.6014791792494734, 0.33353159132477966, 0.22706545222945002
1.900000000000001, 3.5771162959903218, 0.33163184827877806, 0.22602325118869462
1.950000000000001, 3.553042131327954, 0.32967975036405234, 0.22498610895719537
2.000000000000001, 3.5292204680152888, 0.32767981388819795, 0.223952526458094
2.0500000000000007, 3.5056191553309692, 0.3256363634577919, 0.22292118454007692
2.1000000000000005, 3.482209853470239, 0.3235534970891971, 0.22189092477004865
2.1500000000000004, 3.4589677466962123, 0.321435063714665, 0.2208607318836811
