time, entropy, l2sq_to_equi_r, l2sq_to_equi_b
0.0, 5.852669767187817, 0.3915470088854614, 0.3272187201066133
0.05, 5.663955993873817, 0.38780202936264013, 0.31707425187498645
0.1, 5.505894351366679, 0.3864251063853319, 0.3093241726876043
0.15000000000000002, 5.367281098830467, 0.3859930681193569, 0.30291766375876206
0.2, 5.243262307601879, 0.3860198234321543, 0.2974987441200828
0.25, 5.130945010143461, 0.38620837933607766, 0.29286168466456575
0.3, 5.028306223441602, 0.386380785039139, 0.28886747712105093
0.35, 4.933847357450352, 0.3864479041060306, 0.285413739341508
0.39999999999999997, 4.8464339724282555, 0.386383055406188, 0.2824203111077559
0.44999999999999996, 4.765198371843797, 0.38619907305726625, 0.27982170725671623
0.49999999999999994, 4.6894709956642195, 0.3859304286069098, 0.27756299412694135
0.5499999999999999, 4.618729512742558, 0.38562076569863973, 0.27559741868573884
0.6, 4.552560820906914, 0.3853150332752125, 0.273884946394676
0.65, 4.4906329200563695, 0.3850549823404525, 0.27239127898704024
0.7000000000000001, 4.43267424324749, 0.3848768592722915, 0.27108712282611036
0.7500000000000001, 4.3784584003598885, 0.38481036457618323, 0.2699475742049641
0.8000000000000002, 4.327792606142408, 0.3848781969698859, 0.26895154001275634
0.8500000000000002, 4.280508377768667, 0.3850957309706106, 0.26808114854390425
0.9000000000000002, 4.236453422363915, 0.3854705839708178, 0.26732113604749463
0.9500000000000003, 4.195484018885123, 0.3860020247188384, 0.26665822355879615
1.0000000000000002, 4.157457641109145, 0.3866803575517962, 0.2660805234879719
1.0500000000000003, 4.122226043859893, 0.3874865649072331, 0.2655770314955629
1.1000000000000003, 4.089629462309828, 0.3883925670169335, 0.265137259797539
1.1500000000000004, 4.059492831376842, 0.3893624227346583, 0.2647510500511357
1.2000000000000004, 4.0316248856276715, 0.39035462798202264, 0.26440856949418046
1.2500000000000004, 4.005820579747507, 0.39132538826623414, 0.2641004530694683
1.3000000000000005, 3.981866550512529, 0.39223242601140557, 0.26381802230201135
1.3500000000000005, 3.9595485741048098, 0.3930386540457214, 0.2635535023262125
1.4000000000000006, 3.9386594884076014, 0.3937150178768561, 0.26330017511746523
1.4500000000000006, 3.9190060669855162, 0.3942420168175931, 0.26305243992491345
1.5000000000000007, 3.900413813667539, 0.39460977862451846, 0.2628057849086756
1.5500000000000007, 3.882729338257531, 0.3948169290722061, 0.2625566944740131
1.6000000000000008, 3.8658205775756143, 0.39486872595202643, 0.2623025219170539
1.6500000000000008, 3.849575466227677, 0.3947749635312925, 0.2620413516784462
1.7000000000000008, 3.8338997276638094, 0.39454804092153756, 0.2617718666974038
1.7500000000000009, 3.818714341687679, 0.3942014144106533, 0.26149322872554587
1.800000000000001, 3.803953062175446, 0.39374849670926326, 0.2612049744937439
1.850000000000001, 3.789560187677372, 0.39320196297827537, 0.26090692796425696
