time, entropy, l2sq_to_equi_r, l2sq_to_equi_b
0.0, 5.934370999742032, 0.39161952235306735, 0.32720449898756093
0.05, 5.734125711035978, 0.38589993072906065, 0.31542205592285344
0.1, 5.568281612327323, 0.3820162513962505, 0.306495944557217
0.15000000000000002, 5.423526734781119, 0.378748706354291, 0.2991720771183122
0.2, 5.294129239177714, 0.3757637244022688, 0.2929621770505457
0.25, 5.176756686041905, 0.37296207699920825, 0.2875740421748987
0.3, 5.069248402828339, 0.370327890326562, 0.2828121758462349
0.35, 4.970107098211891, 0.36787035834941856, 0.2785389485724683
0.39999999999999997, 4.878236608822142, 0.3656002936245256, 0.2746541579736739
0.44999999999999996, 4.792794323629797, 0.3635219361671061, 0.27108313991118316
0.49999999999999994, 4.713104324144828, 0.36163125134297247, 0.267769433090049
0.5499999999999999, 4.6386044957158665, 0.35991674710120325, 0.26466996162525463
0.6, 4.568813352662358, 0.3583611050353328, 0.26175166360426594
0.65, 4.5033086837530005, 0.35694293398449317, 0.25898900751232035
0.7000000000000001, 4.441713502702928, 0.35563838365683326, 0.256362104493297
0.7500000000000001, 4.383686635350868, 0.3544225294198686, 0.25385525596463093
0.8000000000000002, 4.328916316640979, 0.3532705082035851, 0.251455838861591
0.8500000000000002, 4.277115776164784, 0.35215841289030614, 0.24915346054682388
0.9000000000000002, 4.228020153237109, 0.3510639639259617, 0.24693933036065727
0.9500000000000003, 4.181384304726284, 0.34996698181231195, 0.24480580356539025
1.0000000000000002, 4.136981208811608, 0.34884968620217277, 0.24274605989756112
1.0500000000000003, 4.094600758773304, 0.34769684786900856, 0.2407538846097943
1.1000000000000003, 4.054048802286182, 0.3464958194102848, 0.23882352522762532
1.1500000000000004, 4.01514632493531, 0.3452364694313942, 0.23694960229581594
1.2000000000000004, 3.9777287083942876, 0.34391104329382327, 0.23512705702679781
1.2500000000000004, 3.9416450176160884, 0.342513971402034, 0.23335112286393872
1.3000000000000005, 3.906757289563861, 0.3410416435548339, 0.23161731145308795
1.3500000000000005, 3.872939809666311, 0.33949216520768244, 0.22992140635452926
1.4000000000000006, 3.8400783720550105, 0.33786510871261755, 0.22825946004928088
1.4500000000000006, 3.8080695263843363, 0.3361612698476278, 0.2266277914658313
1.5000000000000007, 3.776819818173511, 0.3343824373398488, 0.22502298245833813
1.5500000000000007, 3.7462450316938085, 0.332531180723901, 0.22344187249659866
1.6000000000000008, 3.7162694449656, 0.33061065982893434, 0.22188155136722026
1.6500000000000008, 3.686825105882635, 0.3286244574880943, 0.22033935001075977
1.7000000000000008, 3.6578511372661833, 0.32657643572289513, 0.21881282979456743
1.7500000000000009, 3.6292930770682768, 0.32447061465215393, 0.21729977059422678
1.800000000000001, 3.6011022582458696, 0.3223110726719032, 0.21579815806515862
