time, entropy, l2sq_to_equi_r, l2sq_to_equi_b
0.0, 5.850605347800714, 0.3915594805570248, 0.32722004277038647
0.05, 5.662412414649561, 0.38790480293196367, 0.3171947644227406
0.1, 5.504820141478476, 0.3866695780423636, 0.3095469452540165
0.15000000000000002, 5.366639654051867, 0.3863951934729643, 0.3032237741497142
0.2, 5.243017359282732, 0.3865798153816566, 0.297873953449772
0.25, 5.1310672210158454, 0.3869232583639604, 0.29329662953190816
0.3, 5.028772155536181, 0.3872449311652112, 0.2893565244947768
0.35, 4.934634887214797, 0.3874508822224483, 0.2859540387830633
0.39999999999999997, 4.8475187952415535, 0.38750940661695504, 0.2830111819833306
0.44999999999999996, 4.76655299614336, 0.38743009433169023, 0.28046421631127777
0.49999999999999994, 4.691065642291367, 0.3872465005500232, 0.2782596028472326
0.5499999999999999, 4.620533890343088, 0.38700326073374836, 0.2763516523070572
0.6, 4.55454603591704, 0.38674757970260104, 0.27470108037810886
0.65, 4.492773184664937, 0.3865242294017304, 0.2732740556104606
0.7000000000000001, 4.434948333346284, 0.38637294563326485, 0.2720415133965756
0.7500000000000001, 4.38085095699212, 0.38632723141390035, 0.270978597988271
0.8000000000000002, 4.330295401597192, 0.3864138147892138, 0.2700641425453999
0.8500000000000002, 4.283121621467895, 0.3866522538762433, 0.2692801320715845
0.9000000000000002, 4.239187091231818, 0.387054401649232, 0.2686111263393732
0.9500000000000003, 4.198359079388864, 0.3876236450606342, 0.26804365187344803
1.0000000000000002, 4.1605069072729215, 0.3883540264671923, 0.2675656014211728
1.0500000000000003, 4.125494323997605, 0.3892295285715915, 0.26716570070438656
1.1000000000000003, 4.093172642262898, 0.39022392220159074, 0.2668331090122822
1.1500000000000004, 4.063375675583001, 0.3913015908243917, 0.26655720685756096
1.2000000000000004, 4.035917621391517, 0.3924196129594708, 0.2663275894203442
1.2500000000000004, 4.010594695307172, 0.39353109484246895, 0.2661342364645056
1.3000000000000005, 3.98719053314777, 0.39458936262306743, 0.2659677850878221
1.3500000000000005, 3.9654843791764605, 0.39555228539874343, 0.2658198109485514
1.4000000000000006, 3.945260306006537, 0.3963858708809323, 0.26568303647695396
1.4500000000000006, 3.9263155452968346, 0.3970664440098718, 0.2655514232674569
1.5000000000000007, 3.908466508406428, 0.3975811287092373, 0.2654201497714063
1.5500000000000007, 3.8915519422703935, 0.39792682243945476, 0.2652855052342072
1.6000000000000008, 3.875433471791706, 0.398108184854219, 0.2651447395318291
1.6500000000000008, 3.859994249524264, 0.39813525612971545, 0.26499590157541725
1.7000000000000008, 3.845136534274732, 0.39802120891727993, 0.2648376863096596
1.7500000000000009, 3.8307788788012043, 0.39778052894422306, 0.26466929939498696
1.800000000000001, 3.816853377189008, 0.39742771889524586, 0.2644903419480432
1.850000000000001, 3.8033032099584734, 0.3969764850285673, 0.26430071455490073
1.900000000000001, 3.7900805731844898, 0.3964393029175992, 0.264100538639121
1.950000000000001, 3.7771449889234097, 0.39582724777278616, 0.26389009300737254
2.000000000000001, 3.764461952256013, 0.3951499911480918, 0.2636697634328025
2.0500000000000007, 3.7520018571203777, 0.3944158909941428, 0.2634400032643404
2.1000000000000005, 3.739739144845799, 0.39363212590016206, 0.26320130321532004
2.1500000000000004, 3.7276516271449425, 0.39280484310780983, 0.26295416867435517
2.2, 3.7157199445788245, 0.39193930304077074, 0.26269910308528593
2.25, 3.703927130048895, 0.3910400116351955, 0.26243659614950915
2.3, 3.692258253959327, 0.39011083694438875, 0.2621671158021704
2.3499999999999996, 3.680700133265717, 0.3891551094374332, 0.26189110309568747
2.3999999999999995, 3.6692410908809054, 0.38817570694584913, 0.2616089692854765
2.4499999999999993, 3.6578707551093763, 0.387175125902481, 0.2613210945520543
2.499999999999999, 3.646579891176254, 0.38615554072783065, 0.2610278279113267
2.549999999999999, 3.6353602587105764, 0.3851188531760883, 0.26072948796248574
2.5999999999999988, 3.6242044903912096, 0.3840667332890548, 0.2604263642028077
2.6499999999999986, 3.613105987985492, 0.3830006533962768, 0.2601187187031315
2.6999999999999984, 3.6020588327905716, 0.3819219163847652, 0.2598067879893286
2.7499999999999982, 3.5910577080877566, 0.3808316792613427, 0.2594907850157849
2.799999999999998, 3.5800978316854697, 0.37973097285374324, 0.25917090114878866
2.849999999999998, 3.5691748969907318, 0.3786207183449834, 0.2588473081023585
2.8999999999999977, 3.5582850213347785, 0.37750174120831387, 0.2585201597879215
2.9499999999999975, 3.547424700505459, 0.3763747830047534, 0.2581895940535048
2.9999999999999973, 3.536590768619353, 0.3752405114188027, 0.25785573429871955
3.049999999999997, 3.5257803626112003, 0.3740995288374997, 0.2575186909595801
3.099999999999997, 3.5149908907347225, 0.3729523797208184, 0.2571785628627321
3.149999999999997, 3.5042200045635474, 0.371799556965135, 0.256835438452547
3.1999999999999966, 3.4934655740576694, 0.3706415074241018, 0.25648939689705724
3.2499999999999964, 3.482725665324452, 0.3694786367211214, 0.2561405090803301
3.2999999999999963, 3.4719985207553035, 0.36831131346324075, 0.25578883848972084
3.349999999999996, 3.4612825412625123, 0.36713987294667094, 0.25543444200682475
3.399999999999996, 3.4505762703774105, 0.36596462042827343, 0.25507737061090036
3.4499999999999957, 3.439878380001328, 0.3647858340245273, 0.2547176700032934
3.4999999999999956, 3.429187657627307, 0.3636037672891222, 0.25435538116094186
3.5499999999999954, 3.4185029948722065, 0.3624186515118945, 0.2539905408264975
3.599999999999995, 3.4078233771784117, 0.36123069777497413, 0.2536231819420405
3.649999999999995, 3.3971478745604826, 0.3600400987964348, 0.25325333403271577
3.699999999999995, 3.386475633286468, 0.3588470305871331, 0.25288102354605446
3.7499999999999947, 3.375805868396012, 0.35765165394270676, 0.2525062741521393
3.7999999999999945, 3.36513785696833, 0.35645411578953023, 0.25212910700924546
3.8499999999999943, 3.3544709320625037, 0.3552545504009322, 0.25174954099906083
