7.33471437881074e-05, 0.00011626011086231778
6.286553103475692
6.046907440591793
5.823306938132969
5.611869158636138
5.4104260849661445
5.217410650151641
5.031594496798758
4.851984984751067
4.677769926682674
4.508281588653144
4.342970431972678
4.1813847364816
4.023154268349402
3.8679769787654297
3.715608093753488
3.5658511441313445
3.4185505912772425
3.273585771991218
3.130865933404176
2.9903261653532827
2.8519240670892616
2.715637009710589
2.5814598764698844
2.4494031807612666
2.3194914766538215
2.191761989662108
2.0662634063647256
1.9430547707885542
1.8222044434374323
1.703789085705453
1.5878926383996008
1.4746052684049218
1.36402226234206
1.2562428505594383
1.1513689491298877
1.0495038118327298
0.9507505885399814
0.855210791117683
0.7629826730084974
0.6741595341574382
0.5888279689049825
0.5070660808623141
0.4289416954731842
0.35451060771841053
0.2838149088710647
0.21688144187303696
0.15372043917034356
0.09432439902804159
0.03866725573853325
-0.013296104897606287
-0.06162994135851925
-0.10641733195568885
-0.14775941439914805
-0.18577419237980808
-0.2205949326238022
-0.25236819590202697
-0.28125156076341745
-0.30741108304323733
-0.3310174779070563
-0.352247199732026
-0.37127643779531444
-0.3882778301064823
-0.4034233471311037
-0.4168807146706702
-0.4288057607873344
-0.4393477278414286
-0.4486464677044027
-0.4568406777807215
-0.4640486024642938
-0.4703784558088471
-0.47593356759289157
-0.4808038801855702
-0.48507064816915485
-0.4888080454402068
-0.492082898571381
-0.49495162800670733
-0.49746578230204275
-0.4996696177603184
-0.501604034935967
-0.5033013657005653
-0.5047931710271321
-0.5061052626377421
-0.5072601594301417
-0.5082772410392902
-0.5091740581859587
-0.5099675332704218
-0.5106695506130509
-0.5112912734856159
-0.5118423237707407
-0.5123310957572387
-0.5127655218404287
-0.5131521917127236
-0.5134967744193053
-0.5138040290149308
-0.5140784550759813
-0.5143236472600055
-0.5145430830242591
-0.5147396394718916
-0.5149158343394585
-0.5150739013241371
-0.5152158106823407
-0.5153433025507583
-0.515457915239435
-0.5155610049909788
-0.5156537973595509
-0.5157373670896632
-0.5158126687629465
-0.5158805518083934
-0.5159417725641811
-0.515997004413205
-0.5160468453843237
-0.516091817800746
-0.516132500748332
-0.5161693848341032
-0.5162027422964174
-0.516232920591836
-0.5162602315979209
-0.5162849554434948
-0.5163073438992992
-0.5163276233833951
-0.5163459976286443
-0.5163626500532909
-0.5163777458698681
-0.516391433963603
-0.5164038485671637
-0.5164151107552599
-0.5164253297796211
-0.5164346042626364
-0.5164430232651802
-0.516450667242894
-0.5164576089029592
-0.5164639139723457
-0.5164696418871688
-0.5164748464114812
-0.5164795761931457
-0.5164838752635081
-0.5164877834865835
-0.5164913369632975
-0.5164945683952535
-0.5164975074123985
-0.5165001808680971
-0.5165026131052025
-0.5165048261958651
-0.5165068401578315
-0.5165086731496594
-0.5165103416469334
-0.51651186060127
-0.5165132435840686
-0.5165145029163188
-0.5165156497859467
-0.516516694353901
-0.5165176458500608
-0.5165185126600738
-0.5165193024038253
-0.5165200220065581
-0.5165206777631964
-0.5165212753966173
-0.5165218201104563
-0.5165223166369082
-0.5165227692800468
-0.5165231819551492
