8.091709118537739e-07, 1.5946461175541201e-06
6.286451846762219
6.048761689236959
5.826693787826758
5.616535877130388
5.416164012455237
5.224047275056825
5.038990746320187
4.860030315933072
4.68637651893663
4.517378781398323
4.352499925498432
4.191296695825094
4.033404286028899
3.8785237770790286
3.7264118277743803
3.576872173374152
3.429748605951483
3.2849191809222154
3.1422914412239407
3.0017984847356005
2.863395727056713
2.7270582333687656
2.5927785112016695
2.4605646712959683
2.3304388769044913
2.2024360131503347
2.0766025177310583
1.9529953225962433
1.831680863409227
1.7127341198603396
1.5962376554054913
1.4822806299096543
1.3709577631631225
1.2623682314309037
1.1566144832349239
1.0538009645826367
0.9540327479748217
0.8574140638330938
0.764046737644539
0.6740285411617206
0.5874514715126976
0.5043999780874586
0.4249491635047194
0.34916299171099546
0.27709254306222847
0.20877436269103103
0.14422895407748026
0.08345947382163904
0.02645068546087321
-0.02683177102346187
-0.07644174226386559
-0.12245251447793673
-0.16495632712620803
-0.2040634354851475
-0.2399007309702921
-0.2726099504293673
-0.30234552799491315
-0.32927216331090714
-0.3535621960606792
-0.37539288693346656
-0.3949437084102268
-0.41239374462753287
-0.4279192887002467
-0.4416917094335217
-0.4538756392636506
-0.4646275136177019
-0.4740944707227846
-0.4824136020079167
-0.489711527850396
-0.4961042622124406
-0.5016973227948193
-0.5065860403907029
-0.510856021511234
-0.5145837212635112
-0.5178370881106407
-0.5206762477162933
-0.5231541990141378
-0.5253175014100665
-0.5272069373488312
-0.5288581391303706
-0.5303021727880898
-0.5315660750156248
-0.5326733416132348
-0.5336443677872821
-0.534496841976377
-0.5352460957744264
-0.5359054130858593
-0.5364863019372803
-0.5369987324665887
-0.537451344559507
-0.5378516284614614
-0.5382060814842026
-0.5385203436839735
-0.5387993151236705
-0.5390472570772571
-0.539267879274851
-0.5394644150501785
-0.5396396860235231
-0.5397961577589895
-0.5399359876408214
-0.5400610660595084
-0.5401730518443899
-0.5402734027595248
-0.5403634017604948
-0.5404441796158264
-0.5405167344148656
-0.5405819483998384
-0.5406406025111368
-0.5406933889661609
-0.5407409221541511
-0.5407837480840265
-0.5408223525917043
-0.5408571684783968
-0.540888581731306
-0.5409169369515058
-0.5409425421010257
-0.540965672658153
-0.5409865752639901
-0.5410054709263936
-0.5410225578397958
-0.5410380138709106
-0.541051998755017
-0.5410646560369022
-0.541076114790611
-0.5410864911435324
-0.541095889632049
-0.5411044044054519
-0.5411121202977887
-0.5411191137840603
-0.541125453831388
-0.5411312026632498
-0.5411364164369555
-0.5411411458554978
-0.5411454367117893
-0.541149330376172
-0.5411528642368456
-0.5411560720930336
-0.541158984505531
-0.5411616291168381
-0.5411640309356489
-0.5411662125931641
-0.5411681945735866
-0.5411699954228993
-0.5411716319356629
-0.5411731193231019
-0.5411744713656967
-0.5411757005507801
-0.5411768181953328
-0.5411778345577477
-0.5411787589390199
-0.5411795997732519
-0.5411803647099811
-0.541181060688336
-0.5411816940038997
-0.5411822703693631
-0.5411827949692735
-0.5411832725103775
-0.541183707265411
-0.5411841031142879
-0.541184463580023
-0.5411847918626213
