0.00016921279183921745, 0.00025216571437704254
6.2365493518129576
6.001884608985042
5.781982543169085
5.573666446501911
5.374905856843866
5.184200436638367
5.000371518398926
4.822468596931838
4.64971620372402
4.481478724019556
4.31723475030086
4.156557288162572
3.9990979722503
3.8445742540351633
3.6927589087182784
3.543471409572478
3.3965708319239556
3.2519500194747826
3.1095307935024823
2.9692600208112183
2.8311063842154995
2.6950577223590293
2.561118825123695
2.4293095874982105
2.29966343902186
2.1722259781500286
2.0470537514073923
1.9242131262725168
1.8037792146182778
1.6858348104374898
1.5704693117118633
1.4577776018165673
1.347858870963651
1.240815363036186
1.1367510379069363
1.035770144118325
0.9379757017600387
0.8434679006312846
0.7523424243972625
0.6646887174726429
0.580588217747125
0.5001125848752704
0.42332196044009024
0.35026330250092824
0.2809688423651484
0.2154547152940774
0.15371981862367512
0.0957449498170737
0.04149227273475513
-0.009094847428469012
-0.056091611571463536
-0.09959114230523201
-0.13970343095044177
-0.17655389790612233
-0.2102816071960202
-0.24103719324315653
-0.2689805720601279
-0.2942785187797021
-0.31710219792454053
-0.3376247317093032
-0.35601888525164993
-0.3724549366443168
-0.3870987856076026
-0.40011033832982423
-0.41164218955928783
-0.4218386073441721
-0.4308348120557414
-0.43875653016408694
-0.44571979500202413
-0.451830961467475
-0.45718689904912124
-0.46187532731123143
-0.46597525955238694
-0.4695575232442114
-0.4726853295800296
-0.4754148685991624
-0.4777959105654065
-0.47987239831639
-0.4816830189956391
-0.4832617468306514
-0.484638351386105
-0.4858388679986201
-0.4868860289178487
-0.48779965508099427
-0.4885970094923514
-0.48929311391953506
-0.4899010311121447
-0.49043211504572415
-0.4908962318396492
-0.49130195402830634
-0.491656730814101
-0.4919670368212693
-0.49223850172190586
-0.4924760229358361
-0.4926838634235537
-0.4928657364069718
-0.4930248786697944
-0.4931641139148249
-0.4932859074893314
-0.49339241363667224
-0.493485516290383
-0.493566864298963
-0.4936379018542194
-0.4936998947926382
-0.493753953348411
-0.4938010518561781
-0.4938420458318693
-0.49387768679844873
-0.49390863517145006
-0.4939354714731192
-0.4939587061054445
-0.49397878787896604
-0.4939961114654495
-0.4940110239190813
-0.494023830389188
-0.49403479913072174
-0.4940441659036348
-0.49405213783930435
-0.49405889684183835
-0.49406460258220203
-0.4940693951363432
-0.4940733973105621
-0.494076716692569
-0.4940794474611908
-0.49408167198371533
-0.4940834622262041
-0.4940848809987866
-0.4940859830555608
-0.4940868160658724
-0.49408742147197293
-0.4940878352465485
-0.49408808856146097
-0.4940882083779003
-0.494088217967317
-0.494088137370739
-0.49408798380397434
-0.49408777201458115
-0.4940875145963425
-0.49408722226620166
-0.4940869041077856
-0.4940865677855898
-0.49408621973308514
-0.4940858653180126
-0.4940855089870791
-0.4940851543929618
-0.49408480450535935
-0.4940844617082093
-0.49408412788444306
-0.4940838044900226
-0.4940834926183084
-0.49408319305612486
-0.49408290633244945
-0.4940826327605139
-0.494082372474339
-0.4940821254601179
-0.4940818915834129
-0.4940816706123452
-0.4940814622376508
-0.49408126608953573
-0.4940810817522321
-0.494080908776241
