8.704549827791551e-05, 0.0001732662630067431
6.286452028479508
6.04635821499319
5.822364031570919
5.610609948881111
5.408893530593224
5.215628498649957
5.02957951431973
4.849752749877184
4.675336970799036
4.505665827392646
4.3401909105788885
4.178461185198892
4.020106691337455
3.8648253621453703
3.7123722503069665
3.562550680729415
3.415204972992004
3.270214454609785
3.127488538468218
2.9869626760003802
2.848595027377576
2.712363714075905
2.578264539250207
2.446309078306888
2.3165230564959036
2.1889449426482543
2.0636246986950955
1.9406226336035708
1.8200083181096907
1.7018595233600782
1.586261152507423
1.4733041396386832
1.3630842953293498
1.255701082772082
1.1512563129748985
1.0498527520946748
0.951592638688993
0.8565761136396612
0.7648995708023246
0.6766539421201437
0.5919229370002244
0.5107812621214033
0.43329285436361853
0.35950916595870125
0.28946754687936227
0.22318977440520685
0.16068078312922016
0.10192764973253554
0.046898885002166955
-0.004455919758899547
-0.05220605392218456
-0.09643923129760634
-0.13726070786829597
-0.1747919839075402
-0.2091691211939153
-0.24054072600272525
-0.26906566637025164
-0.29491060607706504
-0.3182474464731815
-0.3392507698060866
-0.35809537392285157
-0.3749539786157251
-0.38999516959794345
-0.4033816286945593
-0.41526868006360257
-0.4258031638258941
-0.4351226318127554
-0.4433548462853905
-0.45061755202756104
-0.4570184853262379
-0.46265557983446576
-0.46761732870101513
-0.4719832640524833
-0.47582451827440947
-0.4792044359408443
-0.48217921014570075
-0.4847985219653149
-0.4871061665149214
-0.48914065334336093
-0.4909357726290787
-0.4925211217504351
-0.49392258931768007
-0.4951627957165407
-0.4962614906885389
-0.49723590953377866
-0.4981010902431873
-0.49887015431431125
-0.49955455424306255
-0.500164290761917
-0.5007081028588841
-0.5011936334941274
-0.5016275737614541
-0.502015788039678
-0.5023634224614401
-0.5026749988038999
-0.5029544956879208
-0.5032054187625905
-0.5034308613560512
-0.5036335568924184
-0.5038159242100034
-0.5039801067676618
-0.504128006593709
-0.5042613137148279
-0.5043815316994565
-0.5044899998608386
-0.5045879125867895
-0.5046763361955817
-0.5047562236603258
-0.5048284274939132
-0.5048937110443097
-0.5049527584141472
-0.5050061831871999
-0.505054536118239
-0.5050983119211772
-0.505137955270132
-0.505173866113274
-0.5052064043848157
-0.5052358941888627
-0.5052626275196531
-0.5052868675728769
-0.5053088516972843
-0.5053287940277259
-0.5053468878368137
-0.5053633076370176
-0.50537821106155
-0.5053917405486517
-0.505404024850624
-0.505415180387584
-0.505425312462013
-0.5054345163493874
-0.5054428782782703
-0.5054504763113208
-0.505457381137801
-0.5054636567867609
-0.5054693612692008
-0.5054745471565092
-0.5054792621017752
-0.5054835493097466
-0.5054874479606843
-0.5054909935929357
-0.5054942184479071
-0.5054971517819341
-0.5054998201476664
-0.5055022476484539
-0.5055044561683147
-0.5055064655796743
-0.5055082939312737
-0.5055099576183263
-0.5055114715362483
-0.505512849219908
-0.505514102969844
-0.5055152439661726
-0.5055162823722104
-0.5055172274281254
-0.5055180875357641
-0.5055188703356679
-0.5055195827768968
-0.5055202311802359
-0.5055208212956335
-0.5055213583543396
-0.5055218471160674
