5.7691590328919754e-05, 3.1192691021454308e-06
6.2365493518129576
6.00453456604689
5.7868091730763265
5.5803191465058415
5.383111322808809
5.193743478157502
5.011080039928339
4.834202217014882
4.6623576792021435
4.494927480453142
4.331401991067608
4.171362288228583
4.01446526050793
3.8604314607816708
3.709035109943259
3.5600958420474242
3.4134718857886543
3.269054440279716
3.1267630451451898
2.9865417757749
2.848356118980145
2.7121904045801357
2.5780456857563077
2.445937975933213
2.3158967628419926
2.187963731573249
2.0621916380685756
1.938643282862735
1.817390542174816
1.6985134198347756
1.5820990891950757
1.4682408992532034
1.3570373238564089
1.248590837190852
1.1430067029322628
1.0403916685826837
0.94085256077971
0.8444947818878508
0.7514207130792891
0.661728034495518
0.5755079789939566
0.492843542415941
0.41380768015146
0.33846152679575786
0.26685268251654554
0.1990136158788651
0.134960237664173
0.07469070292451781
0.018184498410207587
-0.03459813110256643
-0.08371637163903418
-0.12924860979785596
-0.17129176487374678
-0.20996018353709234
-0.24538411803707855
-0.2777078300503661
-0.30708738201674474
-0.3336881942915347
-0.35768245808943494
-0.3792464999078196
-0.3985581923817354
-0.4157944995643061
-0.43112923228890804
-0.4447310729529972
-0.456761910431977
-0.4673755066596987
-0.4767164982946467
-0.48491972109978226
-0.49210983206271375
-0.4984011952643173
-0.5038979920595221
-0.5086945139511118
-0.5128755970605267
-0.5165171596894393
-0.519686808465425
-0.5224444833755483
-0.5248431170891027
-0.5269292889993543
-0.5287438590758791
-0.5303225707554937
-0.5316966156376716
-0.5328931556609596
-0.5339358007557157
-0.5348450417511752
-0.5356386396283492
-0.5363319731356071
-0.5369383473882035
-0.5374692664284719
-0.5379346728830313
-0.5383431578774536
-0.5387021442791059
-0.5390180461969399
-0.5392964074619604
-0.539542021602802
-0.5397590355935501
-0.5399510394316704
-0.5401211433755577
-0.5402720444714928
-0.5404060838016183
-0.5405252957112616
-0.5406314501179156
-0.5407260888573371
-0.5408105568990339
-0.5408860291524289
-0.5409535334861111
-0.5410139704985746
-0.5410681305007307
-0.5411167081130072
-0.541160314815869
-0.5411994897486775
-0.5412347090098627
-0.5412663936728781
-0.5412949167041432
-0.5413206089392986
-0.5413437642542436
-0.5413646440462442
-0.5413834811224435
-0.5414004830803908
-0.5414158352521415
-0.5414297032731832
-0.5414422353273542
-0.5414535641131021
-0.541463808568868
-0.5414730753890047
-0.5414814603589947
-0.5414890495340781
-0.5414959202795784
-0.5415021421918735
-0.5415077779156164
-0.5415128838686436
-0.5415175108870898
-0.5415217047985662
-0.5415255069343025
-0.5415289545856667
-0.5415320814115807
-0.5415349178037678
-0.5415374912136586
-0.5415398264435252
-0.5415419459098116
-0.5415438698787315
-0.5415456166767333
-0.5415472028810747
-0.5415486434899862
-0.5415499520767403
-0.5415511409275081
-0.5415522211661802
-0.5415532028661298
-0.5415540951512402
-0.5415549062873373
-0.5415556437642675
-0.5415563143699946
-0.5415569242567974
-0.5415574790027461
-0.5415579836658131
-0.5415584428331898
-0.5415588606658036
-0.5415592409382821
-0.5415595870753378
-0.5415599021855152
-0.5415601890898007
-0.5415604503493099
